,Date,Open,High,Low,Close,Volume,Adj Close
96,2015-06-02,9619.88,9657.02,9584.56,9614.26,100319471,9614.26
97,2015-06-03,9617.75,9645.48,9550.44,9556.52,102244725,9556.52
98,2015-06-04,9537.09,9558.77,9325.01,9348.63,137606015,9348.63
99,2015-06-05,9328.02,9371.41,9272.94,9340.13,111662468,9340.13
100,2015-06-08,9324.22,9419.22,9258.98,9368.43,96140487,9368.43
101,2015-06-09,9346.11,9363.52,9191.87,9191.87,108865553,9191.87
102,2015-06-10,9246.66,9334.5,9246.66,9298.5,98950674,9298.5
103,2015-06-11,9330.99,9358.48,9251.18,9302.49,98794030,9302.49
104,2015-06-12,9304.75,9339.33,9263.41,9301.93,83259876,9301.93
105,2015-06-15,9304.66,9324.94,9252.34,9259.48,75184214,9259.48
106,2015-06-16,9272.7,9272.7,9177.95,9212.78,80556119,9212.78
107,2015-06-17,9232.81,9242.22,9170.09,9189.83,92742972,9189.83
108,2015-06-18,9189.44,9243.84,9187.87,9218.37,82883259,9218.37
109,2015-06-22,9247.76,9371.48,9247.76,9341.77,90752557,9341.77
110,2015-06-23,9375.78,9438.39,9375.78,9391.14,100681054,9391.14
111,2015-06-24,9390.27,9409.44,9364.38,9397.31,79465282,9397.31
112,2015-06-25,9415.78,9500.57,9415.78,9476.34,103241406,9476.34
113,2015-06-26,9481.95,9489.91,9442.94,9462.57,84629027,9462.57
114,2015-06-29,9358.96,9358.96,9227.11,9236.1,94229684,9236.1
115,2015-06-30,9223.27,9323.02,9204.45,9323.02,92660602,9323.02
116,2015-07-01,9311.76,9404.76,9298.36,9375.23,86625727,9375.23
117,2015-07-02,9372.46,9400.68,9350.05,9379.24,86101576,9379.24
118,2015-07-03,9369.5,9369.5,9265.14,9358.23,84384480,9358.23
119,2015-07-06,9309.86,9347.54,9255.96,9255.96,83557374,9255.96
120,2015-07-07,9278.33,9332.97,9244.46,9250.16,92490350,9250.16
121,2015-07-08,9225.91,9225.91,8946.75,8976.11,143386860,8976.11
122,2015-07-09,8861.28,8946.24,8750.92,8914.13,130306291,8914.13
123,2015-07-13,8946.72,9041.88,8946.72,9033.92,104063379,9033.92
124,2015-07-14,9061.58,9124.76,9041.76,9041.76,100731748,9041.76
125,2015-07-15,9063.54,9089.47,9005.1,9054.2,83369057,9054.2
126,2015-07-16,9062.76,9085.31,9021.82,9042.21,77919815,9042.21
127,2015-07-17,9060.92,9079.23,9018.0,9045.98,76606304,9045.98
128,2015-07-20,9085.0,9124.88,8952.64,8975.0,82628554,8975.0
129,2015-07-21,8997.56,9010.71,8940.38,9005.96,72773223,9005.96
130,2015-07-22,8955.59,8968.39,8896.1,8918.7,79605150,8918.7
131,2015-07-23,8865.36,8895.88,8751.71,8791.12,104461836,8791.12
132,2015-07-24,8809.65,8811.76,8733.43,8767.86,77718045,8767.86
133,2015-07-27,8733.24,8733.24,8553.09,8556.68,97489009,8556.68
134,2015-07-28,8566.42,8635.88,8532.0,8582.49,100156861,8582.49
135,2015-07-29,8587.7,8619.41,8516.23,8563.48,90000974,8563.48
136,2015-07-30,8567.23,8697.18,8567.23,8651.49,88591367,8651.49
137,2015-07-31,8670.92,8676.29,8591.37,8665.34,86947730,8665.34
138,2015-08-03,8636.53,8636.53,8482.92,8524.41,79017715,8524.41
139,2015-08-04,8538.44,8590.3,8433.92,8510.86,100988681,8510.86
140,2015-08-05,8504.94,8563.01,8486.27,8542.27,86831688,8542.27
141,2015-08-06,8564.55,8586.24,8404.67,8449.56,90865964,8449.56
142,2015-08-07,8409.01,8458.04,8368.4,8442.29,76154494,8442.29
143,2015-08-10,8410.63,8484.18,8374.08,8466.84,79158877,8466.84
144,2015-08-11,8542.13,8586.22,8393.08,8394.14,100393802,8394.14
145,2015-08-12,8365.15,8376.59,8235.95,8283.38,96732345,8283.38
146,2015-08-13,8284.96,8348.39,8271.69,8311.74,89030028,8311.74
147,2015-08-14,8315.14,8343.98,8283.35,8305.64,73899398,8305.64
148,2015-08-17,8307.9,8308.54,8213.42,8213.42,70276114,8213.42
149,2015-08-18,8237.08,8277.22,8166.77,8177.22,75622517,8177.22
150,2015-08-19,8182.81,8182.81,7987.57,8021.84,101869618,8021.84
151,2015-08-20,8008.68,8063.8,7951.72,8029.81,88588004,8029.81
152,2015-08-21,7941.95,7941.95,7786.92,7786.92,103663451,7786.92
153,2015-08-24,7719.63,7719.63,7203.07,7410.34,146088004,7410.34
154,2015-08-25,7427.36,7677.93,7368.47,7675.64,123696982,7675.64
155,2015-08-26,7636.12,7762.45,7547.61,7715.59,110092989,7715.59
156,2015-08-27,7762.63,7856.4,7762.63,7824.55,110139768,7824.55
157,2015-08-28,7923.77,8039.76,7923.77,8019.18,105351695,8019.18
158,2015-08-31,8026.62,8174.92,7961.77,8174.92,101646679,8174.92
159,2015-09-01,8117.5,8119.9,8002.18,8017.56,85331378,8017.56
160,2015-09-02,7970.4,8068.06,7907.31,8035.29,91334186,8035.29
161,2015-09-03,8071.37,8101.13,8007.48,8095.95,87162613,8095.95
162,2015-09-04,8087.62,8128.23,7990.86,8000.6,83033560,8000.6
163,2015-09-07,7990.76,8053.2,7957.8,7986.56,69047248,7986.56
164,2015-09-08,7993.1,8031.26,7978.78,8001.5,66815955,8001.5
165,2015-09-09,8097.22,8296.13,8097.22,8286.92,118865029,8286.92
166,2015-09-10,8247.64,8274.82,8214.5,8268.68,85925956,8268.68
167,2015-09-11,8271.25,8313.18,8233.14,8305.82,80661662,8305.82
168,2015-09-14,8332.57,8360.03,8259.31,8307.29,76665394,8307.29
169,2015-09-15,8320.22,8327.95,8226.07,8259.99,69267351,8259.99
170,2015-09-16,8298.13,8342.36,8276.94,8333.29,81336790,8333.29
171,2015-09-17,8377.31,8467.15,8377.31,8445.5,98955865,8445.5
172,2015-09-18,8427.52,8488.53,8399.71,8462.14,95275541,8462.14
173,2015-09-21,8404.5,8404.5,8285.43,8307.04,77788730,8307.04
174,2015-09-22,8331.44,8365.92,8325.78,8365.92,70438769,8365.92
175,2015-09-23,8310.82,8310.82,8186.22,8193.42,81119489,8193.42
176,2015-09-24,8224.23,8257.14,8101.9,8123.1,82663718,8123.1
177,2015-09-25,8131.49,8152.5,8061.87,8132.35,71549305,8132.35
178,2015-09-30,8097.15,8181.24,8059.68,8181.24,105682643,8181.24
179,2015-10-01,8194.3,8317.79,8170.78,8295.94,89611697,8295.94
180,2015-10-02,8290.43,8320.66,8253.75,8305.03,74287125,8305.03
181,2015-10-05,8342.99,8364.59,8316.83,8352.36,84283465,8352.36
182,2015-10-06,8409.31,8482.83,8390.89,8394.1,101097371,8394.1
183,2015-10-07,8398.53,8495.23,8385.04,8495.23,94105069,8495.23
184,2015-10-08,8528.46,8544.93,8434.5,8445.96,97523955,8445.96
185,2015-10-12,8478.34,8578.22,8478.34,8573.72,103100548,8573.72
186,2015-10-13,8571.57,8574.11,8518.41,8567.92,90133649,8567.92
187,2015-10-14,8545.14,8553.87,8515.53,8522.51,87825778,8522.51
188,2015-10-15,8573.38,8652.47,8573.38,8601.52,95189085,8601.52
189,2015-10-16,8596.43,8627.83,8574.64,8604.95,96718323,8604.95
190,2015-10-19,8628.79,8670.32,8603.08,8631.5,81231937,8631.5
191,2015-10-20,8651.08,8663.12,8618.48,8653.6,82685140,8653.6
192,2015-10-21,8668.08,8690.39,8591.42,8609.23,89680273,8609.23
193,2015-10-22,8600.4,8631.17,8594.21,8608.46,76316203,8608.46
194,2015-10-23,8671.52,8740.08,8662.03,8673.81,94003941,8673.81
195,2015-10-26,8706.81,8757.14,8706.81,8745.36,85222245,8745.36
196,2015-10-27,8724.0,8733.53,8662.77,8701.32,89139347,8701.32
197,2015-10-28,8679.24,8714.01,8632.38,8665.99,80512583,8665.99
198,2015-10-29,8682.58,8704.59,8568.13,8571.08,86080269,8571.08
199,2015-10-30,8578.25,8586.9,8503.69,8554.31,87141268,8554.31
200,2015-11-02,8571.53,8614.77,8524.01,8614.77,78762669,8614.77
201,2015-11-03,8643.21,8728.06,8643.21,8713.19,97609779,8713.19
202,2015-11-04,8759.94,8864.17,8754.18,8857.02,128435818,8857.02
203,2015-11-05,8858.73,8871.87,8828.04,8850.18,107031788,8850.18
204,2015-11-06,8857.61,8857.61,8671.89,8693.57,114276245,8693.57
205,2015-11-09,8702.67,8746.28,8623.7,8642.48,95644596,8642.48
206,2015-11-10,8614.55,8614.55,8529.54,8536.9,86548568,8536.9
207,2015-11-11,8543.63,8557.69,8415.01,8415.01,97993815,8415.01
208,2015-11-12,8426.76,8467.31,8374.07,8428.09,83027582,8428.09
209,2015-11-13,8402.11,8453.04,8329.5,8329.5,78154881,8329.5
210,2015-11-16,8278.12,8312.06,8217.34,8295.4,81544445,8295.4
211,2015-11-17,8369.14,8471.89,8369.14,8419.42,86433373,8419.42
212,2015-11-18,8432.25,8455.14,8326.72,8340.47,83774632,8340.47
213,2015-11-19,8382.09,8477.2,8357.2,8477.2,85959725,8477.2
214,2015-11-20,8472.65,8484.06,8434.33,8465.45,76312893,8465.45
215,2015-11-23,8480.59,8503.08,8450.01,8485.73,70610380,8485.73
216,2015-11-24,8472.24,8497.83,8397.44,8400.14,81692012,8400.14
217,2015-11-25,8407.54,8426.62,8352.17,8386.13,76411488,8386.13
218,2015-11-26,8411.16,8510.7,8411.16,8484.9,80124274,8484.9
219,2015-11-27,8493.18,8505.08,8397.49,8398.4,66741696,8398.4
220,2015-11-30,8339.83,8339.83,8239.0,8320.61,137072782,8320.61
221,2015-12-01,8359.27,8463.3,8339.5,8463.3,91597727,8463.3
222,2015-12-02,8475.96,8497.19,8441.28,8457.4,90849304,8457.4
223,2015-12-03,8424.54,8484.52,8393.29,8456.06,81879390,8456.06
224,2015-12-04,8423.7,8423.7,8355.75,8398.6,82371605,8398.6
225,2015-12-07,8432.47,8535.36,8432.47,8454.27,89104533,8454.27
226,2015-12-08,8442.06,8453.63,8335.67,8343.86,87422975,8343.86
227,2015-12-09,8329.86,8343.37,8229.62,8229.62,90537712,8229.62
228,2015-12-10,8214.27,8228.43,8133.42,8216.17,89201902,8216.17
229,2015-12-11,8217.33,8253.11,8108.68,8115.89,89006527,8115.89
230,2015-12-14,8058.67,8068.98,7980.59,8040.16,76003661,8040.16
231,2015-12-15,8074.48,8140.06,8073.35,8073.35,74441654,8073.35
232,2015-12-16,8144.03,8204.2,8121.06,8184.66,89590061,8184.66
233,2015-12-17,8214.62,8319.67,8214.62,8319.67,92440420,8319.67
234,2015-12-18,8272.41,8317.48,8241.32,8257.32,84513450,8257.32
235,2015-12-21,8228.05,8289.59,8191.53,8282.17,78362770,8282.17
236,2015-12-22,8283.03,8316.44,8261.72,8292.74,77226381,8292.74
237,2015-12-23,8296.58,8359.25,8296.58,8315.7,74614133,8315.7
238,2015-12-24,8351.2,8393.41,8324.36,8324.36,61578258,8324.36
239,2015-12-25,8328.94,8364.3,8320.1,8363.28,40256202,8363.28
240,2015-12-28,8374.18,8394.6,8358.49,8358.49,51018570,8358.49
241,2015-12-29,8349.27,8351.16,8286.84,8293.91,52840285,8293.91
242,2015-12-30,8313.37,8342.34,8262.52,8279.99,53537173,8279.99
243,2015-12-31,8273.77,8338.06,8258.73,8338.06,48209623,8338.06
244,2016-01-04,8315.79,8326.33,8109.09,8114.26,77036677,8114.26
245,2016-01-05,8105.0,8142.64,8055.96,8075.11,80349249,8075.11
246,2016-01-06,8064.25,8076.54,7948.43,7990.39,99143624,7990.39
247,2016-01-07,7963.24,7980.5,7770.16,7852.06,117577040,7852.06
248,2016-01-08,7811.2,7906.55,7788.71,7893.97,92853775,7893.97
249,2016-01-11,7855.8,7855.8,7726.22,7788.42,85321943,7788.42
250,2016-01-12,7807.93,7851.81,7732.11,7768.45,86552475,7768.45
251,2016-01-13,7799.56,7865.98,7786.33,7824.61,76588652,7824.61
252,2016-01-14,7752.09,7752.09,7662.34,7742.88,81779082,7742.88
253,2016-01-15,7809.0,7842.34,7708.66,7762.01,90430983,7762.01
254,2016-01-18,7678.67,7834.25,7627.89,7811.18,81693573,7811.18
255,2016-01-19,7816.45,7854.88,7786.77,7854.88,74328444,7854.88
256,2016-01-20,7835.17,7835.17,7687.6,7699.12,89909265,7699.12
257,2016-01-21,7713.17,7748.37,7664.01,7664.01,73757813,7664.01
258,2016-01-22,7729.01,7774.12,7706.14,7756.18,69411719,7756.18
259,2016-01-25,7813.73,7899.66,7813.73,7894.15,69661238,7894.15
260,2016-01-26,7832.1,7848.63,7799.58,7828.67,62349441,7828.67
261,2016-01-27,7863.66,7888.63,7830.33,7849.83,70341507,7849.83
262,2016-01-28,7825.22,7921.06,7821.12,7905.1,79651114,7905.1
263,2016-01-29,7880.78,8080.6,7876.82,8080.6,113463519,8080.6
264,2016-01-30,8107.23,8149.5,8106.63,8145.21,62496770,8145.21
265,2016-02-01,8164.24,8166.8,8110.87,8156.96,84881640,8156.96
266,2016-02-02,8141.52,8156.25,8091.14,8131.24,73811790,8131.24
267,2016-02-03,8117.22,8117.22,8036.6,8063.0,78552943,8063.0
268,2016-02-15,7976.65,8074.8,7953.99,8066.51,89049265,8066.51
269,2016-02-16,8090.91,8227.19,8090.91,8212.07,92274426,8212.07
270,2016-02-17,8240.73,8253.8,8196.13,8214.25,84973308,8214.25
271,2016-02-18,8261.74,8337.97,8261.74,8314.67,96306906,8314.67
272,2016-02-19,8291.83,8325.04,8280.39,8325.04,76763584,8325.04
273,2016-02-22,8315.79,8396.62,8296.18,8326.68,76666061,8326.68
274,2016-02-23,8333.59,8361.79,8311.94,8334.64,79158782,8334.64
275,2016-02-24,8332.66,8382.25,8264.39,8282.86,72921321,8282.86
276,2016-02-25,8304.18,8388.63,8304.18,8365.86,85369874,8365.86
277,2016-02-26,8380.53,8432.74,8347.8,8411.16,84825116,8411.16
278,2016-03-01,8381.38,8489.01,8378.06,8485.69,93076020,8485.69
279,2016-03-02,8544.66,8586.25,8540.17,8544.05,101503867,8544.05
280,2016-03-03,8569.05,8630.77,8561.74,8611.79,101457411,8611.79
281,2016-03-04,8611.37,8648.94,8584.06,8643.55,95177431,8643.55
282,2016-03-07,8656.74,8727.88,8632.21,8659.55,97317442,8659.55
283,2016-03-08,8655.86,8668.51,8575.7,8664.31,107338380,8664.31
284,2016-03-09,8649.1,8657.17,8588.41,8634.11,87722074,8634.11
285,2016-03-10,8633.66,8680.43,8614.97,8660.7,86979510,8660.7
286,2016-03-11,8663.29,8707.97,8640.96,8706.14,89618731,8706.14
287,2016-03-14,8746.48,8777.05,8739.57,8747.9,100745051,8747.9
288,2016-03-15,8745.57,8759.94,8589.41,8611.18,116596382,8611.18
289,2016-03-16,8637.63,8699.14,8637.63,8699.14,95303426,8699.14
290,2016-03-17,8763.51,8826.84,8716.88,8734.54,110428671,8734.54
291,2016-03-18,8747.05,8810.71,8747.05,8810.71,118470664,8810.71
292,2016-03-21,8826.16,8840.75,8747.59,8812.7,83602377,8812.7
293,2016-03-22,8806.02,8814.37,8713.24,8785.68,87909108,8785.68
294,2016-03-23,8777.88,8814.5,8734.55,8766.09,83001865,8766.09
295,2016-03-24,8745.42,8765.96,8676.87,8743.38,81028032,8743.38
296,2016-03-25,8758.14,8765.62,8699.89,8704.97,66971897,8704.97
297,2016-03-28,8713.72,8737.86,8676.03,8690.45,69405831,8690.45
298,2016-03-29,8687.06,8711.11,8585.71,8617.35,80354223,8617.35
299,2016-03-30,8624.93,8744.47,8624.93,8737.04,89188137,8737.04
300,2016-03-31,8757.22,8803.91,8695.08,8744.83,96143315,8744.83
301,2016-04-01,8700.38,8704.53,8628.94,8657.55,74436466,8657.55
302,2016-04-06,8605.16,8605.16,8496.89,8513.3,99649801,8513.3
303,2016-04-07,8523.25,8529.44,8436.54,8490.25,85012242,8490.25
304,2016-04-08,8464.78,8546.31,8452.05,8541.5,78914262,8541.5
305,2016-04-11,8518.96,8568.44,8476.57,8562.59,68897768,8562.59
306,2016-04-12,8561.21,8613.56,8520.14,8531.18,83753452,8531.18
307,2016-04-13,8562.79,8653.08,8561.9,8652.08,92382932,8652.08
308,2016-04-14,8684.93,8719.15,8653.84,8667.71,82203415,8667.71
309,2016-04-15,8634.23,8700.39,8613.25,8700.39,79717512,8700.39
310,2016-04-18,8681.8,8686.98,8650.13,8666.01,65051347,8666.01
311,2016-04-19,8701.75,8743.35,8627.29,8633.72,81358439,8633.72
312,2016-04-20,8649.09,8695.22,8502.55,8514.48,96785721,8514.48
313,2016-04-21,8549.14,8568.65,8508.92,8568.65,75973586,8568.65
314,2016-04-22,8560.21,8580.33,8501.03,8535.75,79070600,8535.75
315,2016-04-25,8541.14,8560.28,8513.73,8560.28,56182235,8560.28
316,2016-04-26,8556.37,8622.42,8554.55,8581.57,62262529,8581.57
317,2016-04-27,8561.37,8597.64,8537.03,8563.05,68796176,8563.05
318,2016-04-28,8586.92,8595.99,8456.38,8473.87,75136633,8473.87
319,2016-04-29,8424.04,8424.04,8352.23,8377.9,79542764,8377.9
320,2016-05-03,8362.35,8363.59,8268.41,8294.12,79541801,8294.12
321,2016-05-04,8282.52,8285.96,8153.57,8185.47,82399463,8185.47
322,2016-05-05,8182.05,8207.98,8122.34,8167.96,74975723,8167.96
323,2016-05-06,8169.54,8170.68,8104.16,8146.43,84384286,8146.43
324,2016-05-09,8156.65,8177.36,8106.13,8131.83,75447508,8131.83
325,2016-05-10,8119.71,8168.13,8075.58,8156.29,70928843,8156.29
326,2016-05-11,8182.92,8204.51,8115.44,8135.56,80431862,8135.56
327,2016-05-12,8122.78,8162.44,8105.49,8108.05,68548503,8108.05
328,2016-05-13,8095.93,8095.93,7999.98,8053.69,89924013,8053.69
329,2016-05-16,8035.21,8091.48,8003.93,8067.6,64686301,8067.6
330,2016-05-17,8081.89,8151.2,8047.31,8140.48,66672654,8140.48
331,2016-05-18,8115.61,8159.68,8061.26,8159.68,65383956,8159.68
332,2016-05-19,8159.93,8166.96,8067.33,8095.98,60422574,8095.98
333,2016-05-20,8108.68,8165.98,8080.65,8131.26,58263286,8131.26
334,2016-05-23,8150.38,8356.96,8119.71,8344.44,90554983,8344.44
335,2016-05-24,8329.69,8354.62,8298.0,8300.66,64637921,8300.66
336,2016-05-25,8352.84,8417.27,8352.84,8396.2,80459912,8396.2
337,2016-05-26,8400.89,8410.74,8376.6,8394.12,65478915,8394.12
338,2016-05-27,8415.59,8463.61,8415.59,8463.61,68626136,8463.61
339,2016-05-30,8476.62,8563.4,8462.15,8535.87,78124791,8535.87
340,2016-05-31,8532.21,8545.73,8488.9,8535.59,115600250,8535.59
341,2016-06-01,8516.08,8603.63,8514.12,8597.16,77190940,8597.16
342,2016-06-02,8598.47,8635.03,8553.54,8556.02,82188999,8556.02
343,2016-06-03,8565.18,8601.05,8559.77,8587.36,64809533,8587.36
344,2016-06-04,8582.6,8594.35,8570.69,8591.57,30206861,8591.57
345,2016-06-06,8605.15,8664.12,8557.68,8597.11,61971450,8597.11
346,2016-06-07,8622.21,8692.73,8621.46,8679.9,85050279,8679.9
347,2016-06-08,8704.66,8754.82,8690.59,8715.48,85786188,8715.48
348,2016-06-13,8634.24,8634.24,8520.21,8536.22,83588012,8536.22
349,2016-06-14,8513.51,8577.31,8503.42,8576.12,63850728,8576.12
350,2016-06-15,8566.43,8608.29,8524.55,8606.37,72856147,8606.37
351,2016-06-16,8583.19,8584.67,8476.84,8494.14,72824942,8494.14
352,2016-06-17,8538.28,8607.16,8538.28,8568.08,73109255,8568.08
353,2016-06-20,8612.26,8642.15,8604.81,8625.92,61725408,8625.92
354,2016-06-21,8633.21,8684.85,8627.4,8684.85,70549583,8684.85
355,2016-06-22,8675.12,8716.25,8653.04,8716.25,72954740,8716.25
356,2016-06-23,8706.08,8711.21,8662.78,8676.68,60884859,8676.68
357,2016-06-24,8684.53,8691.3,8374.26,8476.99,123821947,8476.99
358,2016-06-27,8406.29,8468.66,8386.27,8458.87,64019528,8458.87
359,2016-06-28,8438.76,8505.51,8396.01,8505.51,73716723,8505.51
360,2016-06-29,8530.37,8609.23,8530.37,8586.56,83049487,8586.56
361,2016-06-30,8615.46,8666.58,8583.77,8666.58,95446249,8666.58
362,2016-07-01,8692.48,8755.62,8680.53,8738.24,87367201,8738.24
363,2016-07-04,8728.32,8782.38,8712.12,8760.58,71901683,8760.58
364,2016-07-05,8738.41,8747.06,8693.76,8716.07,63985820,8716.07
365,2016-07-06,8673.53,8673.53,8569.15,8575.75,79293354,8575.75
366,2016-07-07,8605.38,8653.7,8605.38,8640.91,63917075,8640.91
367,2016-07-11,8728.23,8795.8,8728.23,8786.47,99362934,8786.47
368,2016-07-12,8794.73,8841.46,8794.3,8841.46,98294777,8841.46
369,2016-07-13,8847.04,8865.42,8800.17,8857.75,98433193,8857.75
370,2016-07-14,8837.76,8877.31,8818.26,8866.36,84659240,8866.36
371,2016-07-15,8857.15,8949.85,8857.15,8949.85,102656766,8949.85
372,2016-07-18,8952.61,9008.21,8952.61,9008.21,93473194,9008.21
373,2016-07-19,9018.8,9034.87,8972.83,9034.87,96280319,9034.87
374,2016-07-20,9013.52,9034.13,8969.19,9007.68,94869578,9007.68
375,2016-07-21,9010.22,9075.89,9009.79,9056.56,100647509,9056.56
376,2016-07-22,9055.17,9060.15,9004.24,9013.14,82046172,9013.14
377,2016-07-25,9030.36,9085.91,8916.05,8991.67,77600050,8991.67
378,2016-07-26,8983.55,9024.79,8960.48,9024.79,76442858,9024.79
379,2016-07-27,9058.19,9084.9,9042.14,9063.39,96440644,9063.39
380,2016-07-28,9060.48,9081.4,9015.35,9076.64,88750753,9076.64
381,2016-07-29,9066.37,9071.51,8984.41,8984.41,79791350,8984.41
382,2016-08-01,9008.74,9080.71,9008.74,9080.71,78804102,9080.71
383,2016-08-02,9081.06,9086.42,9052.71,9068.76,74010051,9068.76
384,2016-08-03,9000.82,9033.95,8948.4,9001.71,70771446,9001.71
385,2016-08-04,9009.29,9035.25,8972.31,9024.71,74418273,9024.71
386,2016-08-05,9025.76,9101.71,9023.23,9092.12,84243394,9092.12
387,2016-08-08,9123.07,9153.99,9104.43,9150.26,83400283,9150.26
388,2016-08-09,9154.0,9168.34,9127.63,9155.08,79859409,9155.08
389,2016-08-10,9160.94,9200.42,9131.63,9200.42,80598942,9200.42
390,2016-08-11,9168.7,9187.18,9063.81,9131.83,93559858,9131.83
391,2016-08-12,9135.34,9173.72,9135.34,9150.39,88441768,9150.39
392,2016-08-15,9152.36,9162.02,9117.26,9148.51,79893213,9148.51
393,2016-08-16,9146.09,9165.58,9082.34,9110.36,84870785,9110.36
394,2016-08-17,9121.18,9133.07,9073.27,9117.7,81245429,9117.7
395,2016-08-18,9104.88,9128.8,9093.51,9122.5,79316393,9122.5
396,2016-08-19,9139.69,9175.13,9034.27,9034.27,83781157,9034.27
397,2016-08-22,9004.68,9012.72,8928.33,8981.81,69450729,8981.81
398,2016-08-23,8987.07,9046.3,8986.76,9030.93,66902162,9030.93
399,2016-08-24,9043.13,9054.76,9016.39,9017.38,61538427,9017.38
400,2016-08-25,9034.47,9115.47,9031.34,9115.47,78658927,9115.47
401,2016-08-26,9097.02,9131.72,9092.08,9131.72,65815985,9131.72
402,2016-08-29,9117.53,9136.42,9027.35,9110.17,67625370,9110.17
403,2016-08-30,9113.34,9134.37,9093.87,9110.56,69582702,9110.56
404,2016-08-31,9122.19,9130.76,9044.5,9068.85,87048794,9068.85
405,2016-09-01,9055.73,9069.13,8980.21,9001.15,80568511,9001.15
406,2016-09-02,9015.63,9038.48,8958.81,8987.55,79935909,8987.55
407,2016-09-05,9032.38,9100.05,9032.38,9090.13,64015544,9090.13
408,2016-09-06,9102.83,9181.85,9098.6,9181.85,76499163,9181.85
409,2016-09-07,9202.23,9278.88,9202.23,9259.07,93062898,9259.07
410,2016-09-08,9241.95,9273.57,9224.89,9262.89,77969939,9262.89
411,2016-09-09,9217.37,9217.37,9142.13,9164.88,67475790,9164.88
412,2016-09-10,9084.81,9084.81,9025.53,9053.69,48599834,9053.69
413,2016-09-12,9031.51,9031.51,8947.06,8947.06,76385472,8947.06
414,2016-09-13,8983.95,9014.75,8885.55,8940.83,78995502,8940.83
415,2016-09-14,8913.11,8965.32,8895.85,8902.3,85671454,8902.3
416,2016-09-19,9003.41,9155.38,9003.41,9152.88,100130719,9152.88
417,2016-09-20,9141.21,9173.46,9130.9,9161.58,69490591,9161.58
418,2016-09-21,9141.92,9228.5,9133.16,9228.5,74108549,9228.5
419,2016-09-22,9265.28,9290.76,9207.41,9235.26,71438275,9235.26
420,2016-09-23,9240.25,9284.62,9228.66,9284.62,65359212,9284.62
421,2016-09-26,9229.34,9229.34,9189.49,9194.52,55727557,9194.52
422,2016-09-29,9241.61,9303.13,9238.49,9270.9,89971698,9270.9
423,2016-09-30,9240.44,9240.65,9160.91,9166.85,74600633,9166.85
424,2016-10-03,9219.52,9256.58,9212.38,9234.2,55597456,9234.2
425,2016-10-04,9228.66,9287.77,9224.45,9287.77,62014403,9287.77
426,2016-10-05,9260.69,9276.13,9244.41,9272.28,60936666,9272.28
427,2016-10-06,9263.4,9284.31,9242.83,9284.31,63331395,9284.31
428,2016-10-07,9289.66,9289.95,9249.06,9265.81,63235529,9265.81
429,2016-10-11,9311.79,9327.71,9167.72,9219.82,89690545,9219.82
430,2016-10-12,9201.55,9258.69,9166.58,9252.6,66304575,9252.6
431,2016-10-13,9268.22,9285.05,9187.78,9219.17,75218324,9219.17
432,2016-10-14,9198.26,9216.63,9149.87,9165.17,67985163,9165.17
433,2016-10-17,9150.67,9182.67,9074.99,9176.22,61546873,9176.22
434,2016-10-18,9175.07,9222.58,9157.4,9222.58,64138110,9222.58
435,2016-10-19,9227.98,9298.87,9226.46,9283.99,73889069,9283.99
436,2016-10-20,9288.49,9331.89,9279.15,9317.24,65312098,9317.24
437,2016-10-21,9322.55,9348.09,9292.53,9306.57,76007430,9306.57
438,2016-10-24,9333.94,9343.57,9308.53,9322.5,57857040,9322.5
439,2016-10-25,9338.09,9399.97,9334.8,9385.65,65726461,9385.65
440,2016-10-26,9355.66,9372.74,9338.84,9362.25,61344471,9362.25
441,2016-10-27,9363.9,9370.32,9286.86,9299.55,67880845,9299.55
442,2016-10-28,9307.39,9320.57,9276.71,9306.92,64114045,9306.92
443,2016-10-31,9283.2,9314.34,9194.48,9290.12,59927008,9290.12
444,2016-11-01,9272.3,9289.12,9236.82,9272.7,49384448,9272.7
445,2016-11-02,9230.23,9230.23,9139.04,9139.04,64249958,9139.04
446,2016-11-03,9126.29,9154.19,9067.27,9067.27,67542159,9067.27
447,2016-11-04,9065.11,9098.88,9048.21,9068.15,53149642,9068.15
448,2016-11-07,9102.97,9191.67,9102.97,9189.84,56453320,9189.84
449,2016-11-08,9214.95,9230.2,9165.0,9217.43,57810136,9217.43
450,2016-11-09,9252.27,9296.86,8926.6,8943.2,119746734,8943.2
451,2016-11-10,9070.64,9179.18,9070.64,9152.18,89574137,9152.18
452,2016-11-11,9067.65,9067.65,8949.38,8957.76,114082555,8957.76
453,2016-11-14,8955.27,8991.94,8879.69,8940.4,98452840,8940.4
454,2016-11-15,8927.92,8981.05,8923.36,8931.03,80380985,8931.03
455,2016-11-16,8955.76,9032.31,8955.76,8962.22,78312046,8962.22
456,2016-11-17,8984.57,8998.23,8936.3,8995.26,64481024,8995.26
457,2016-11-18,8991.5,9025.98,8958.22,9008.79,70078736,9008.79
458,2016-11-21,9009.78,9049.76,8986.4,9041.11,62875145,9041.11
459,2016-11-22,9058.58,9161.19,9058.58,9133.39,81661771,9133.39
460,2016-11-23,9146.72,9202.72,9146.72,9178.23,75384903,9178.23
461,2016-11-24,9164.84,9183.16,9137.56,9152.11,65397720,9152.11
462,2016-11-25,9149.35,9191.34,9148.63,9159.07,58802329,9159.07
